id,propertyType,forSale,price,location,preciseLocation,squareFootage,propertySquareFootage,yearOfBuilding,floor,totalFloors,inRegistry,heating,numberOfRooms,numberOfToilets,parking,hasElevator,hasTerrace
43771,1,1,73368,"Novi Sad","Gradske lokacije",40,NULL,2020,2,7,NULL,"centralno grejanje",2,NULL,NULL,1,1
43824,1,1,73368,"Novi Sad","Gradske lokacije",40,NULL,2020,5,7,NULL,"centralno grejanje",2,NULL,NULL,1,1
43836,1,1,73368,"Novi Sad","Gradske lokacije",40,NULL,2020,1,7,NULL,"centralno grejanje",2,NULL,NULL,1,1
43877,1,1,73368,"Novi Sad","Gradske lokacije",40,NULL,2020,4,7,NULL,"centralno grejanje",2,NULL,NULL,1,1
54149,1,1,73300,"Novi Sad","Gradske lokacije",47,NULL,2020,4,5,NULL,"centralno grejanje",2,NULL,NULL,1,1
55380,1,1,73300,"Novi Sad","Gradske lokacije",53,NULL,2020,1,2,NULL,"grejanje na gas",2,NULL,NULL,1,1
3616,1,1,73200,"Novi Sad","Gradske lokacije",65,NULL,2020,1,1,NULL,"grejanje na gas",2.5,NULL,NULL,NULL,1
52465,1,1,73110,"Novi Sad","Gradske lokacije",35,NULL,2020,4,5,NULL,"grejanje na gas",2,NULL,NULL,1,1
39570,1,1,73000,Zrenjanin,"Gradske lokacije",68,NULL,2020,0,1,0,"centralno grejanje",3,2,1,NULL,1
41671,1,1,73000,"Novi Sad","Gradske lokacije",55,NULL,2020,2,2,NULL,"grejanje na gas",3,NULL,NULL,NULL,1
43119,1,1,73000,"Novi Sad","Gradske lokacije",35,NULL,2020,1,3,NULL,"centralno grejanje",2,NULL,NULL,1,1
48320,1,1,73000,Zrenjanin,"Gradske lokacije",68,NULL,2020,0,1,0,"centralno grejanje",3,2,1,NULL,1
54231,1,1,73000,Pancevo,"Gradske lokacije",50,NULL,2020,2,4,1,"grejanje na gas",2,1,1,1,1
55355,1,1,73000,"Novi Sad","Gradske lokacije",47,NULL,2020,1,5,NULL,"centralno grejanje",2,NULL,NULL,1,1
56263,1,1,73000,Pancevo,"Gradske lokacije",50,NULL,2020,2,4,1,"grejanje na gas",2,1,1,1,1
29850,1,1,72950,"Novi Sad","Gradske lokacije",59,NULL,2020,4,5,0,"centralno grejanje",3,NULL,NULL,1,1
9777,1,1,72800,Beograd,"Cukarica opstina",56,NULL,2020,1,8,0,"etazno grejanje",2.5,NULL,NULL,1,1
45597,1,1,72800,Beograd,"Novi Beograd",52,NULL,2020,0,4,NULL,"etazno grejanje",2.5,NULL,NULL,1,1
51112,1,1,72800,Beograd,"Novi Beograd",52,NULL,2020,4,4,NULL,"etazno grejanje",2.5,NULL,NULL,1,1
53756,1,1,72620,"Novi Sad","Gradske lokacije",47,NULL,2020,1,NULL,NULL,"centralno grejanje",2,1,NULL,1,1
55364,1,1,72600,"Novi Sad","Gradske lokacije",47,NULL,2020,3,5,NULL,"centralno grejanje",2,NULL,NULL,1,1
55851,1,1,72590,"Novi Sad","Gradske lokacije",44,NULL,2020,0,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
29398,1,1,72420,Nis,"Gradske lokacije",65,NULL,2020,4,6,0,NULL,3,1,NULL,NULL,NULL
36809,1,1,72400,"Novi Sad","Gradske lokacije",39,NULL,2020,0,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
54175,1,1,72310,"Novi Sad","Gradske lokacije",52,NULL,2020,2,3,NULL,NULL,2,NULL,NULL,1,1
42796,1,1,72300,"Novi Sad","Gradske lokacije",46,NULL,2020,3,5,NULL,"centralno grejanje",2.5,NULL,NULL,1,1
42804,1,1,72300,"Novi Sad","Gradske lokacije",46,NULL,2020,2,5,NULL,"centralno grejanje",2.5,NULL,NULL,1,1
42851,1,1,72300,"Novi Sad","Gradske lokacije",46,NULL,2020,4,5,NULL,"centralno grejanje",2.5,NULL,NULL,1,1
42860,1,1,72300,"Novi Sad","Gradske lokacije",46,NULL,2020,1,5,NULL,"centralno grejanje",2.5,NULL,NULL,1,1
50320,1,1,72300,"Novi Sad","Gradske lokacije",47,NULL,2020,2,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
9817,1,1,72280,Beograd,"Cukarica opstina",52,NULL,2020,0,3,NULL,"etazno grejanje",2,NULL,1,NULL,1
43835,1,1,72100,"Novi Sad","Gradske lokacije",44,NULL,2020,2,4,NULL,"etazno grejanje",2,NULL,NULL,1,1
47493,0,1,72100,"Novi Sad","Gradske lokacije",80,2006,2020,NULL,NULL,1,"grejanje na gas",3,NULL,1,NULL,1
55351,1,1,72100,"Novi Sad","Gradske lokacije",51,NULL,2020,2,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
11976,1,1,72000,Kragujevac,"Gradske lokacije",48,NULL,2020,1,NULL,0,NULL,1.5,NULL,1,1,1
23173,1,1,72000,"Novi Sad","Gradske lokacije",41,NULL,2020,0,3,NULL,"grejanje na gas",2,NULL,NULL,1,NULL
40684,1,1,72000,Nis,"Gradske lokacije",77,NULL,2020,NULL,NULL,0,"etazno grejanje",2.5,1,1,NULL,1
41444,1,1,72000,Nis,"Gradske lokacije",77,NULL,2020,0,NULL,0,NULL,2.5,1,NULL,NULL,NULL
49238,1,1,72000,Nis,"Gradske lokacije",77,NULL,2020,NULL,NULL,0,"etazno grejanje",2.5,1,1,NULL,1
11352,1,1,71981,Beograd,"Zvezdara opstina",48,NULL,2020,1,8,0,"centralno grejanje",1.5,NULL,NULL,1,1
47014,1,1,71850,"Novi Sad","Gradske lokacije",48,NULL,2020,0,3,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
47063,1,1,71700,"Novi Sad","Gradske lokacije",48,NULL,2020,0,3,NULL,"grejanje na gas",2.5,NULL,NULL,NULL,NULL
45367,1,1,71650,"Novi Sad","Gradske lokacije",47,NULL,2020,1,4,NULL,"centralno grejanje",2,NULL,NULL,1,1
45379,1,1,71650,"Novi Sad","Gradske lokacije",47,NULL,2020,0,4,NULL,"centralno grejanje",2,NULL,NULL,1,1
41921,1,1,71500,"Novi Sad","Gradske lokacije",63,NULL,2020,3,3,NULL,"grejanje na gas",3,NULL,NULL,1,NULL
45561,1,1,71500,Beograd,"Novi Beograd",55,NULL,2020,0,2,1,"etazno grejanje",2,1,NULL,NULL,1
51136,1,1,71500,Beograd,"Zemun opstina",65,NULL,2020,4,4,NULL,"etazno grejanje",3.5,1,1,NULL,1
51194,1,1,71500,Beograd,"Zemun opstina",65,NULL,2020,4,4,NULL,"etazno grejanje",3.5,1,1,NULL,1
11002,1,1,71440,Beograd,"Zvezdara opstina",51,NULL,2020,0,3,NULL,"podno grejanje",1,NULL,1,NULL,1
49761,1,1,71400,"Novi Sad","Gradske lokacije",51,NULL,2020,2,3,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
26912,1,1,71300,Kragujevac,"Gradske lokacije",62,NULL,2020,1,4,0,"grejanje na gas",2.5,1,1,1,1
49661,1,1,71300,"Novi Sad","Gradske lokacije",52,NULL,2020,2,3,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
59261,1,1,71300,Valjevo,"Okolne lokacije",46,NULL,2020,3,3,1,"podno grejanje",3,NULL,1,NULL,NULL
10228,1,1,71250,Beograd,"Vozdovac opstina",75,NULL,2020,0,4,0,"grejanje na gas",3,1,NULL,NULL,NULL
55262,1,1,71250,"Novi Sad","Gradske lokacije",52,NULL,2020,2,2,NULL,"etazno grejanje",2,NULL,NULL,1,1
21103,1,1,71200,"Novi Sad","Gradske lokacije",39,NULL,2020,3,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
41971,1,1,71200,"Novi Sad","Gradske lokacije",54,NULL,2020,1,3,NULL,"grejanje na gas",1.5,NULL,NULL,NULL,1
52621,1,1,71200,"Novi Sad","Gradske lokacije",47,NULL,2020,2,5,NULL,"grejanje na gas",2,NULL,NULL,1,1
52813,1,1,71200,"Novi Sad","Gradske lokacije",47,NULL,2020,3,5,NULL,"grejanje na gas",2,NULL,NULL,1,1
11349,1,1,71070,"Novi Sad","Gradske lokacije",43,NULL,2020,5,5,1,"centralno grejanje",1.5,NULL,NULL,1,1
25330,1,1,71000,"Novi Sad","Gradske lokacije",43,NULL,2020,4,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
29284,1,1,71000,Nis,"Gradske lokacije",69,NULL,2020,5,7,NULL,NULL,2.5,2,NULL,1,1
49847,1,1,71000,"Novi Sad","Gradske lokacije",53,NULL,2020,3,5,NULL,"grejanje na gas",2,NULL,NULL,1,1
46801,1,1,70860,"Novi Sad","Gradske lokacije",43,NULL,2020,3,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
46941,1,1,70860,"Novi Sad","Gradske lokacije",43,NULL,2020,0,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
32952,1,1,70848,"Novi Sad","Gradske lokacije",39,NULL,2020,2,7,NULL,"centralno grejanje",2,NULL,NULL,1,1
43812,1,1,70848,"Novi Sad","Gradske lokacije",39,NULL,2020,1,7,NULL,"centralno grejanje",2,NULL,NULL,1,1
43844,1,1,70848,"Novi Sad","Gradske lokacije",39,NULL,2020,4,7,NULL,"centralno grejanje",2,NULL,NULL,1,1
49275,1,1,70800,Nis,"Gradske lokacije",67,NULL,2020,5,7,NULL,NULL,2.5,1,NULL,1,1
43227,1,1,70500,"Novi Sad","Gradske lokacije",57,NULL,2020,1,2,NULL,"grejanje na gas",2.5,NULL,NULL,NULL,1
47085,1,1,70476,Beograd,"Palilula opstina",50,NULL,2020,3,6,NULL,"centralno grejanje",2,1,NULL,1,1
50268,1,1,70300,"Novi Sad","Gradske lokacije",46,NULL,2020,1,5,NULL,"grejanje na gas",2,NULL,NULL,1,1
49422,1,1,70290,"Novi Sad","Gradske lokacije",54,NULL,2020,1,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
50333,1,1,70250,"Novi Sad","Gradske lokacije",45,NULL,2020,1,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
42890,1,1,70150,"Novi Sad","Gradske lokacije",40,NULL,2020,3,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
42923,1,1,70150,"Novi Sad","Gradske lokacije",40,NULL,2020,1,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
42953,1,1,70150,"Novi Sad","Gradske lokacije",40,NULL,2020,4,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
42975,1,1,70150,"Novi Sad","Gradske lokacije",40,NULL,2020,2,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
23587,1,1,70100,"Novi Sad","Gradske lokacije",56,NULL,2020,0,3,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
55366,1,1,70100,"Novi Sad","Gradske lokacije",51,NULL,2020,2,2,NULL,"grejanje na gas",2,NULL,NULL,1,1
43111,1,1,70060,"Novi Sad","Gradske lokacije",32,NULL,2020,2,3,NULL,"centralno grejanje",2,NULL,NULL,1,1
43724,1,1,70040,"Novi Sad","Gradske lokacije",40,NULL,2020,4,6,1,"centralno grejanje",2,NULL,NULL,1,1
13800,1,1,70000,Nis,"Gradske lokacije",66,NULL,2020,1,NULL,1,NULL,3,2,NULL,NULL,NULL
48021,1,1,70000,Kragujevac,"Gradske lokacije",69,NULL,2020,0,3,1,"podno grejanje",2.5,1,1,NULL,NULL
52950,0,1,70000,"Sremski Karlovci","Gradske lokacije",256,25600,2020,NULL,NULL,0,"grejanje na gas",3,4,1,NULL,1
59074,1,1,70000,Zlatibor,"Okolne lokacije",36,NULL,2020,0,NULL,NULL,NULL,1,1,NULL,NULL,NULL
59088,1,1,70000,Zlatibor,"Okolne lokacije",36,NULL,2020,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL
59100,1,1,69900,Zlatibor,"Gradske lokacije",39,NULL,2020,NULL,NULL,NULL,NULL,2,1,NULL,NULL,NULL
42900,1,1,69800,"Novi Sad","Gradske lokacije",39,NULL,2020,3,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
42948,1,1,69800,"Novi Sad","Gradske lokacije",39,NULL,2020,2,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
42988,1,1,69800,"Novi Sad","Gradske lokacije",39,NULL,2020,1,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
20888,1,1,69700,"Novi Sad","Gradske lokacije",38,NULL,2020,2,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
21113,1,1,69700,"Novi Sad","Gradske lokacije",38,NULL,2020,3,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
49598,1,1,69700,"Novi Sad","Gradske lokacije",52,NULL,2020,3,3,NULL,NULL,3,NULL,1,1,1
49611,1,1,69650,"Novi Sad","Gradske lokacije",52,NULL,2020,0,3,NULL,"grejanje na gas",2.5,NULL,NULL,1,NULL
59208,1,1,69600,Zlatibor,"Gradske lokacije",39,NULL,2020,2,5,NULL,NULL,2,NULL,NULL,NULL,NULL
43818,1,1,69588,"Novi Sad","Gradske lokacije",38,NULL,2020,5,7,NULL,"centralno grejanje",2,NULL,NULL,1,1
43866,1,1,69588,"Novi Sad","Gradske lokacije",38,NULL,2020,1,7,NULL,"centralno grejanje",2,NULL,NULL,1,1
59220,1,1,69550,Zlatibor,"Gradske lokacije",39,NULL,2020,5,5,NULL,NULL,2,1,NULL,NULL,NULL
18204,1,1,69500,"Novi Sad","Gradske lokacije",45,NULL,2020,4,5,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
31163,1,1,69500,"Novi Sad","Gradske lokacije",49,NULL,2020,0,2,NULL,"etazno grejanje",2,NULL,NULL,NULL,1
42928,1,1,69500,"Novi Sad","Gradske lokacije",39,NULL,2020,1,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
42935,1,1,69500,"Novi Sad","Gradske lokacije",39,NULL,2020,2,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
42894,1,1,69400,"Novi Sad","Gradske lokacije",39,NULL,2020,4,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
49445,1,1,69250,"Novi Sad","Gradske lokacije",48,NULL,2020,0,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
54077,1,1,69220,"Novi Sad","Gradske lokacije",48,NULL,2020,2,3,NULL,NULL,2,NULL,NULL,1,1
54091,1,1,69220,"Novi Sad","Gradske lokacije",48,NULL,2020,0,3,NULL,NULL,2,NULL,NULL,1,1
37302,1,1,69216,"Novi Sad","Gradske lokacije",48,NULL,2020,0,4,1,"grejanje na gas",2.5,3,NULL,1,NULL
41082,1,1,69200,Nis,"Gradske lokacije",68,NULL,2020,1,5,1,"grejanje na struju",2.5,1,1,1,1
42912,1,1,69200,"Novi Sad","Gradske lokacije",39,NULL,2020,4,4,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
46838,1,1,69200,"Novi Sad","Gradske lokacije",42,NULL,2020,0,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
49200,1,1,69200,Nis,"Gradske lokacije",68,NULL,2020,1,5,1,"grejanje na struju",2.5,1,1,1,1
43888,1,1,69192,"Novi Sad","Gradske lokacije",38,NULL,2020,2,7,NULL,"centralno grejanje",2,NULL,NULL,1,1
36785,1,1,69150,"Novi Sad","Gradske lokacije",37,NULL,2020,0,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
56043,1,1,69120,"Vrnjacka Banja","Gradske lokacije",48,NULL,2020,1,3,NULL,"etazno grejanje",2,NULL,NULL,1,1
56759,1,1,69120,"Vrnjacka Banja","Gradske lokacije",48,NULL,2020,1,3,NULL,"etazno grejanje",2,NULL,NULL,1,1
50272,1,1,69050,"Novi Sad","Gradske lokacije",45,NULL,2020,4,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
9765,1,1,69000,Beograd,"Cukarica opstina",55,NULL,2020,6,6,0,"etazno grejanje",2.5,NULL,NULL,1,1
46015,1,1,69000,Beograd,"Palilula opstina",46,NULL,2020,0,3,NULL,"etazno grejanje",2.5,NULL,NULL,NULL,1
47536,1,1,69000,Beograd,"Zvezdara opstina",30,NULL,2020,1,4,0,"centralno grejanje",1.5,NULL,NULL,1,1
38771,1,1,68900,"Novi Sad","Gradske lokacije",75,NULL,2020,1,2,NULL,NULL,3.5,NULL,NULL,NULL,1
21062,1,1,68700,"Novi Sad","Gradske lokacije",38,NULL,2020,3,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
58648,1,1,68640,Zlatibor,"Gradske lokacije",38,NULL,2020,5,5,NULL,NULL,2,1,NULL,NULL,NULL
36804,1,1,68600,"Novi Sad","Gradske lokacije",36,NULL,2020,0,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
45589,1,1,68600,Beograd,"Novi Beograd",49,NULL,2020,4,4,NULL,"etazno grejanje",2.5,NULL,NULL,1,1
49492,1,1,68520,"Novi Sad","Gradske lokacije",60,NULL,2020,0,3,NULL,"etazno grejanje",3,NULL,NULL,1,NULL
55181,1,1,68500,"Novi Sad","Gradske lokacije",47,NULL,2020,3,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
55207,1,1,68500,"Novi Sad","Gradske lokacije",47,NULL,2020,2,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
55252,1,1,68500,"Novi Sad","Gradske lokacije",50,NULL,2020,2,2,NULL,"etazno grejanje",2,NULL,NULL,1,1
43246,1,1,68320,"Novi Sad","Gradske lokacije",67,NULL,2020,1,2,NULL,"grejanje na gas",3.5,NULL,1,NULL,1
43406,1,1,68320,"Novi Sad","Gradske lokacije",67,NULL,2020,0,2,NULL,"grejanje na gas",3.5,NULL,1,NULL,1
43410,1,1,68320,"Novi Sad","Gradske lokacije",67,NULL,2020,1,2,NULL,"grejanje na gas",3.5,NULL,1,NULL,1
43416,1,1,68320,"Novi Sad","Gradske lokacije",67,NULL,2020,1,2,NULL,"grejanje na gas",3.5,NULL,1,NULL,1
43424,1,1,68320,"Novi Sad","Gradske lokacije",67,NULL,2020,0,2,NULL,"grejanje na gas",3.5,NULL,1,NULL,1
43442,1,1,68320,"Novi Sad","Gradske lokacije",67,NULL,2020,1,2,NULL,"grejanje na gas",3.5,NULL,1,NULL,1
55359,1,1,68300,"Novi Sad","Gradske lokacije",44,NULL,2020,1,5,NULL,"centralno grejanje",2,NULL,NULL,1,1
42811,1,1,68280,"Novi Sad","Gradske lokacije",47,NULL,2020,0,5,NULL,"centralno grejanje",2.5,NULL,NULL,1,1
14420,1,1,68200,Beograd,"Vozdovac opstina",30,NULL,2020,4,5,1,"etazno grejanje",0.5,NULL,1,1,NULL
14457,1,1,68200,Beograd,"Vozdovac opstina",30,NULL,2020,1,5,1,"etazno grejanje",0.5,NULL,1,1,NULL
54185,1,1,68150,"Novi Sad","Gradske lokacije",49,NULL,2020,2,2,NULL,"grejanje na gas",2,NULL,NULL,1,1
9665,1,1,68110,Beograd,"Cukarica opstina",49,NULL,2020,0,3,1,"etazno grejanje",2,NULL,1,NULL,1
26081,1,1,68000,Beograd,"Zvezdara opstina",40,NULL,2020,0,4,0,"centralno grejanje",1.5,1,NULL,NULL,1
47986,1,1,68000,Kragujevac,"Gradske lokacije",69,NULL,2020,0,NULL,1,NULL,2.5,NULL,1,NULL,NULL
49287,1,1,68000,Nis,"Gradske lokacije",66,NULL,2020,6,7,NULL,NULL,2.5,2,NULL,1,1
13370,1,1,67980,"Novi Sad","Gradske lokacije",30,NULL,2020,1,4,NULL,"grejanje na gas",1,NULL,NULL,1,1
31859,1,1,67900,"Novi Sad","Gradske lokacije",66,NULL,2020,2,2,NULL,"grejanje na gas",3.5,NULL,NULL,NULL,1
31868,1,1,67900,"Novi Sad","Gradske lokacije",66,NULL,2020,1,2,NULL,"grejanje na gas",3.5,NULL,NULL,NULL,1
31873,1,1,67900,"Novi Sad","Gradske lokacije",66,NULL,2020,1,2,NULL,"grejanje na gas",3.5,NULL,NULL,NULL,1
11160,1,1,67850,Beograd,"Zvezdara opstina",59,NULL,2020,0,5,0,"etazno grejanje",3,NULL,NULL,1,NULL
49626,1,1,67800,"Novi Sad","Gradske lokacije",51,NULL,2020,0,3,NULL,NULL,3,NULL,1,1,1
54124,1,1,67800,"Novi Sad","Gradske lokacije",48,NULL,2020,2,2,NULL,"grejanje na gas",2,NULL,NULL,NULL,1
55216,1,1,67800,"Novi Sad","Gradske lokacije",43,NULL,2020,4,5,NULL,"centralno grejanje",2,NULL,NULL,1,1
54072,1,1,67780,"Novi Sad","Gradske lokacije",47,NULL,2020,0,3,NULL,NULL,2,NULL,NULL,1,1
54069,1,1,67770,"Novi Sad","Gradske lokacije",46,NULL,2020,2,3,NULL,NULL,2,NULL,NULL,1,1
36826,1,1,67720,"Novi Sad","Gradske lokacije",51,NULL,2020,0,3,NULL,"centralno grejanje",2,NULL,1,1,NULL
52602,1,1,67700,"Novi Sad","Gradske lokacije",45,NULL,2020,1,5,NULL,"grejanje na gas",2,NULL,NULL,1,1
52849,1,1,67700,"Novi Sad","Gradske lokacije",45,NULL,2020,4,5,NULL,"grejanje na gas",2,NULL,NULL,1,1
55302,1,1,67600,"Novi Sad","Gradske lokacije",49,NULL,2020,2,2,NULL,"grejanje na gas",2,NULL,NULL,1,1
46811,1,1,67580,"Novi Sad","Gradske lokacije",41,NULL,2020,1,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
21050,1,1,67500,"Novi Sad","Gradske lokacije",37,NULL,2020,3,3,NULL,"grejanje na gas",1.5,NULL,NULL,1,1
49617,1,1,67350,"Novi Sad","Gradske lokacije",50,NULL,2020,2,2,NULL,NULL,3,NULL,1,NULL,1
23965,1,1,67320,"Novi Sad","Gradske lokacije",40,NULL,2020,6,7,NULL,"centralno grejanje",1,NULL,NULL,1,1
38215,1,1,67300,"Novi Sad","Gradske lokacije",40,NULL,2020,5,5,1,NULL,1,NULL,NULL,1,1
53977,1,1,67300,"Novi Sad","Gradske lokacije",33,NULL,2020,0,2,NULL,"grejanje na gas",2,NULL,NULL,1,1
51066,1,1,67200,Beograd,"Novi Beograd",48,NULL,2020,2,4,NULL,"etazno grejanje",2.5,NULL,NULL,1,1
52962,1,1,67200,Beograd,"Vozdovac opstina",57,NULL,2020,1,3,0,"grejanje na gas",2,NULL,NULL,NULL,1
47789,1,1,67100,Kragujevac,"Gradske lokacije",61,NULL,2020,3,NULL,0,"centralno grejanje",3,1,NULL,1,NULL
43107,1,1,67000,"Novi Sad","Gradske lokacije",46,NULL,2020,2,2,NULL,"centralno grejanje",2,NULL,NULL,NULL,1
49449,1,1,67000,"Novi Sad","Gradske lokacije",55,NULL,2020,2,3,NULL,"etazno grejanje",3,NULL,NULL,1,1
52133,1,1,67000,Kragujevac,"Gradske lokacije",69,NULL,2020,0,2,1,NULL,3,1,1,NULL,NULL
53469,1,1,67000,Beograd,"Novi Beograd",48,NULL,2020,1,2,1,"etazno grejanje",1.5,1,NULL,NULL,1
50253,1,1,66900,"Novi Sad","Gradske lokacije",43,NULL,2020,2,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
55169,1,1,66900,"Novi Sad","Gradske lokacije",46,NULL,2020,3,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
55357,1,1,66900,"Novi Sad","Gradske lokacije",46,NULL,2020,2,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
10997,1,1,66600,Beograd,"Zvezdara opstina",42,NULL,2020,3,3,NULL,NULL,2,NULL,1,NULL,1
20879,1,1,66600,"Novi Sad","Gradske lokacije",39,NULL,2020,1,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
20896,1,1,66600,"Novi Sad","Gradske lokacije",39,NULL,2020,2,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
20996,1,1,66600,"Novi Sad","Gradske lokacije",39,NULL,2020,3,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
29508,1,1,66600,Nis,"Gradske lokacije",76,NULL,2020,4,5,0,"grejanje na struju",3.5,NULL,1,1,NULL
41257,1,1,66600,Nis,"Gradske lokacije",76,NULL,2020,4,5,1,"grejanje na struju",4,2,1,1,1
41271,1,1,66600,Nis,"Gradske lokacije",76,NULL,2020,4,5,1,"grejanje na struju",4,2,1,1,1
49636,1,1,66600,"Novi Sad","Gradske lokacije",50,NULL,2020,0,3,NULL,NULL,3,NULL,1,1,NULL
14016,1,1,66500,Nis,"Gradske lokacije",76,NULL,2020,4,5,0,"grejanje na struju",3.5,2,NULL,1,1
28852,1,1,66460,"Novi Sad","Gradske lokacije",29,NULL,2020,0,4,NULL,"centralno grejanje",0.5,NULL,NULL,1,NULL
59125,1,1,66360,Zlatibor,"Okolne lokacije",42,NULL,2020,5,5,NULL,NULL,2,NULL,NULL,NULL,NULL
60235,1,1,66100,"Novi Sad","Okolne lokacije",73,NULL,2020,1,2,NULL,"grejanje na gas",3.5,NULL,NULL,NULL,1
59129,1,1,66000,Zlatibor,"Gradske lokacije",39,NULL,2020,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL
59185,1,1,66000,Zlatibor,"Gradske lokacije",40,NULL,2020,0,5,NULL,NULL,2,1,NULL,NULL,NULL
46773,1,1,65900,"Novi Sad","Gradske lokacije",40,NULL,2020,3,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
45634,1,1,65800,Beograd,"Novi Beograd",47,NULL,2020,2,3,NULL,"etazno grejanje",2.5,NULL,NULL,1,1
51024,1,1,65800,Beograd,"Novi Beograd",47,NULL,2020,1,3,NULL,"etazno grejanje",2.5,NULL,NULL,1,1
51029,1,1,65800,Beograd,"Novi Beograd",47,NULL,2020,0,3,NULL,"etazno grejanje",2.5,NULL,NULL,1,1
51098,1,1,65800,Beograd,"Novi Beograd",47,NULL,2020,3,3,NULL,"etazno grejanje",2.5,NULL,NULL,1,1
43006,1,1,65550,Kragujevac,"Gradske lokacije",57,NULL,2020,2,4,NULL,"grejanje na gas",3,1,NULL,NULL,1
17025,1,1,65500,"Novi Sad","Gradske lokacije",46,NULL,2020,2,NULL,NULL,NULL,1.5,1,1,NULL,1
17069,1,1,65500,"Novi Sad","Gradske lokacije",53,NULL,2020,2,2,1,"grejanje na gas",2.5,NULL,NULL,NULL,1
43104,1,1,65500,"Novi Sad","Gradske lokacije",53,NULL,2020,2,2,NULL,"grejanje na gas",2.5,NULL,NULL,NULL,1
43183,1,1,65500,"Novi Sad","Gradske lokacije",54,NULL,2020,2,2,1,"grejanje na gas",2.5,NULL,NULL,NULL,1
48091,1,1,65500,Kragujevac,"Gradske lokacije",59,NULL,2020,1,4,0,"grejanje na gas",2,1,NULL,1,1
53985,1,1,65290,"Novi Sad","Gradske lokacije",32,NULL,2020,0,2,NULL,"grejanje na gas",2,NULL,NULL,1,1
54020,1,1,65260,"Novi Sad","Gradske lokacije",32,NULL,2020,1,2,NULL,"grejanje na gas",2,NULL,NULL,1,1
58892,1,1,65120,Zlatibor,"Gradske lokacije",37,NULL,2020,2,3,1,"norveski radijatori",2,2,1,NULL,1
59197,1,1,65120,Zlatibor,"Gradske lokacije",36,NULL,2020,NULL,NULL,NULL,NULL,2,1,NULL,NULL,NULL
49613,1,1,65050,"Novi Sad","Gradske lokacije",49,NULL,2020,2,2,NULL,NULL,3,NULL,1,NULL,1
26836,1,1,65000,Kragujevac,"Gradske lokacije",64,NULL,2020,7,9,1,"grejanje na gas",2.5,2,1,1,1
29379,1,1,65000,Nis,"Gradske lokacije",65,NULL,2020,3,NULL,0,"TA pec",2.5,1,NULL,1,1
21263,1,1,64900,"Novi Sad","Gradske lokacije",53,NULL,2020,1,2,NULL,"centralno grejanje",3,NULL,NULL,NULL,1
40974,1,1,64900,Nis,"Gradske lokacije",59,NULL,2020,1,NULL,1,"grejanje na struju",2.5,NULL,1,1,1
41500,1,1,64900,Nis,"Gradske lokacije",66,NULL,2020,0,4,NULL,NULL,3,1,1,NULL,NULL
